@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
532,'2022/10/06 15:25:44:275',1,-1,1,0.232509,-0.009954,0.028991,0.04885,-0.044838,-0.084459,-0.099173,-0.029453,0.021427,0.018888,0.012622,0.028093,0.01835,-0.015731,0.002953,0.025356,-0.011463,-0.013482,-0.008727,-0.00894,-0.007245,-0.024066,5
533,'2022/10/06 15:25:44:280',1,-1,1,0.207004,0.00316,0.024871,0.033732,-0.046634,-0.061653,-0.095954,-0.047784,0.006566,0.022005,0.045083,0.013538,0.015062,0.007458,0.010729,0.01649,-0.020855,-0.009585,-0.01029,-0.005533,0.003402,-0.027743,5
534,'2022/10/06 15:25:44:293',1,-1,1,0.185921,-0.005088,0.023287,0.023481,-0.0343,-0.041021,-0.131119,-0.077033,0.006083,0.016039,0.05172,0.012712,-0.009787,0.004282,0.018295,0.009138,-0.038304,-0.015,0.000577,0.007569,-0.013393,-0.051183,5
535,'2022/10/06 15:25:44:299',1,-1,1,0.190441,0.02387,0.041196,0.018992,-0.02366,-0.030569,-0.105357,-0.060956,0.013176,0.040898,0.050482,0.001685,0.000341,0.023937,0.032649,0.015824,-0.023561,-0.0193,-0.001317,0.003409,-0.015319,-0.031094,5
536,'2022/10/06 15:25:44:304',1,-1,1,0.214455,0.041107,0.021666,0.007825,-0.008573,-0.035039,-0.092344,-0.046832,0.023781,0.04569,0.027594,-0.008889,0.013162,0.031955,0.025485,0.007521,-0.012685,-0.015365,-0.008718,0.004237,-0.009297,-0.029331,5
537,'2022/10/06 15:25:44:315',1,-1,1,0.171676,-0.000115,0.019477,0.034953,-0.038939,-0.063093,-0.103774,-0.055918,-0.010352,-0.000881,0.045884,0.007724,-0.004183,0.02011,0.016529,0.00611,-0.015218,-0.008909,-0.012086,-0.007796,-0.009424,-0.025784,5
538,'2022/10/06 15:25:44:326',1,-1,1,0.182465,-0.021356,0.021216,0.049143,-0.012255,-0.053018,-0.115693,-0.054301,0.008247,0.016042,0.030955,0.00327,0.011051,0.033465,0.012871,-0.012923,-0.012895,-0.000926,-0.011819,-0.012112,-0.009716,-0.019277,5
539,'2022/10/06 15:25:44:333',1,-1,1,0.202003,0.000325,0.027881,0.037281,-0.007671,-0.029622,-0.115449,-0.075226,0.03824,0.043806,0.012351,-0.000814,0.019733,0.03456,0.029069,0.003214,-0.026768,-0.007754,0.009443,-0.00214,-0.023224,-0.025923,5
540,'2022/10/06 15:25:44:339',1,-1,1,0.182486,0.004534,0.029593,0.036413,0.001483,-0.029298,-0.112748,-0.062635,0.045783,0.036864,0.009216,0.000249,0.012987,0.020923,0.025577,0.014276,-0.024156,-0.019784,-0.00083,-0.00215,-0.021402,-0.017518,5
541,'2022/10/06 15:25:44:345',1,-1,1,0.147565,-0.017096,0.039834,0.047743,-0.023185,-0.052162,-0.097303,-0.042542,0.019363,0.00428,0.010665,0.00779,0.023308,0.03406,0.00662,0.003884,-0.013901,-0.014212,-0.015981,-0.009903,-0.010964,-0.020141,5
542,'2022/10/06 15:25:44:350',1,-1,1,0.17433,0.006508,0.047737,0.045374,-0.00971,-0.036052,-0.097372,-0.048189,0.021626,0.020267,0.027501,0.012776,0.017546,0.034697,0.024046,0.008989,-0.019806,-0.008836,-0.012078,-0.002076,0.005798,-0.023393,5
543,'2022/10/06 15:25:44:356',1,-1,1,0.190133,0.014485,0.034398,0.038526,-0.018316,-0.050869,-0.10339,-0.049275,0.019407,0.017932,0.035044,0.025252,-0.003594,0.001583,0.02416,0.010756,-0.026064,-0.009157,-0.006513,-0.000562,-0.000774,-0.049907,5
544,'2022/10/06 15:25:44:362',1,-1,1,0.195557,0.007309,0.042227,0.043504,-0.047947,-0.044566,-0.086972,-0.043095,0.019205,0.019606,0.032969,0.013525,0.010535,0.022833,0.028435,0.007681,-0.032166,-0.013603,-0.006052,0.008304,-0.006161,-0.044527,5
545,'2022/10/06 15:25:44:368',1,-1,1,0.211299,0.015297,0.040803,0.038099,-0.036743,-0.033638,-0.091369,-0.050785,0.02351,0.027156,0.030343,0.00256,0.015186,0.035923,0.021452,0.004967,-0.020946,-0.013606,-0.007786,0.009906,-0.007316,-0.033069,5
546,'2022/10/06 15:25:44:374',1,-1,1,0.209775,-0.006917,-0.005442,0.029133,-0.004895,-0.053234,-0.112883,-0.064789,0.021044,0.03809,0.020346,-0.008193,0.007932,0.028431,0.009631,0.000245,-0.014398,-0.005936,-0.008228,-0.012463,-0.012223,-0.022218,5
547,'2022/10/06 15:25:44:380',1,-1,1,0.200976,0.020344,0.038976,0.054762,0.002184,-0.057433,-0.104587,-0.038709,0.032015,0.04339,0.035195,0.018802,0.01361,0.026537,0.028231,0.008605,-0.012655,-0.005259,-0.000906,-0.004688,-0.010035,-0.03694,5
548,'2022/10/06 15:25:44:388',1,-1,1,0.183584,0.012724,0.041431,0.042303,-0.014697,-0.065405,-0.106696,-0.042147,0.01089,0.023839,0.035276,0.011739,0.001966,0.023123,0.023989,0.006822,-0.015671,-0.021504,-0.008535,0.008925,-0.002961,-0.045353,5
549,'2022/10/06 15:25:44:396',1,-1,1,0.188358,-0.005413,0.060643,0.049572,-0.023664,-0.03712,-0.083216,-0.064125,0.012962,0.046384,0.024623,-0.003642,0.027641,0.042905,0.019369,0.004939,-0.002915,-0.012422,-0.010963,0.005584,-0.01731,-0.046523,5
550,'2022/10/06 15:25:44:403',1,-1,1,0.176072,-0.021261,0.054796,0.051122,-0.044543,-0.05871,-0.093522,-0.066137,0.001467,0.018054,0.015154,-0.004199,0.011681,0.022899,0.017918,0.005822,-0.018091,-0.017257,-0.010045,-0.00706,-0.016421,-0.026426,5
551,'2022/10/06 15:25:44:409',1,-1,1,0.190168,-0.009657,0.039593,0.037062,-0.02087,-0.020071,-0.08089,-0.064977,0.018107,0.026483,0.022755,0.022571,0.026228,0.025118,0.025832,0.014803,-0.015638,-0.009149,-0.000346,-0.007565,-0.022181,-0.027369,5
552,'2022/10/06 15:25:44:415',1,-1,1,0.19501,0.020787,0.025533,0.021188,-0.017499,-0.027125,-0.083176,-0.0817,0.003169,0.047286,0.033601,0.005842,-0.001177,0.027604,0.05085,0.007754,-0.034005,-0.006118,0.000336,-0.005251,-0.015677,-0.035803,5
553,'2022/10/06 15:25:44:422',1,-1,1,0.197576,0.035879,0.011395,-0.003175,-0.008528,-0.026344,-0.096573,-0.089371,-0.002999,0.04547,0.034311,-0.002633,-0.018376,0.016862,0.05143,0.013739,-0.032462,-0.015512,0.003218,0.001763,-0.028892,-0.044273,5
554,'2022/10/06 15:25:44:426',1,-1,1,0.227012,0.015796,-0.010192,-0.002544,-0.010416,-0.022243,-0.094828,-0.088587,0.000804,0.038181,0.025569,0.008363,-0.008658,0.010752,0.037965,0.015811,-0.030591,-0.020986,-0.004114,-0.00059,-0.024577,-0.031714,5
555,'2022/10/06 15:25:44:431',1,-1,1,0.228819,0.016335,0.000318,0.004702,-0.015054,-0.022501,-0.10536,-0.092139,0.023423,0.047806,0.017409,0.004178,0.014721,0.017328,0.017827,0.011149,-0.014921,-0.006199,-0.008507,-0.013202,-0.012763,-0.013942,5
556,'2022/10/06 15:25:44:438',1,-1,1,0.193391,0.022683,0.016965,0.003367,-0.014432,-0.028684,-0.119543,-0.089537,0.036129,0.042745,0.017498,0.000221,0.001531,0.017934,0.015044,-0.000728,-0.023533,-0.013357,-0.003102,-0.00906,-0.016234,-0.018404,5
557,'2022/10/06 15:25:44:444',1,-1,1,0.180102,0.004351,0.034275,0.026168,-0.005873,-0.036885,-0.109684,-0.060911,0.025042,0.03796,0.038681,0.025156,0.002408,0.017016,0.040124,0.004253,-0.034802,-0.015307,0.008133,0.002599,-0.02092,-0.03493,5
558,'2022/10/06 15:25:44:449',1,-1,1,0.184271,-0.010928,0.02844,0.034189,-0.004547,-0.045336,-0.109197,-0.062141,0.011959,0.042426,0.038651,0.010213,0.000245,0.019972,0.03966,0.014923,-0.033113,-0.028478,0.004588,0.015524,-0.016483,-0.042228,5
559,'2022/10/06 15:25:44:457',1,-1,1,0.184728,-0.006474,0.035387,0.027655,-0.014093,-0.042459,-0.088656,-0.051675,0.004853,0.039974,0.036854,0.003819,0.002794,0.026395,0.024745,0.003369,-0.034043,-0.017829,0.006431,0.007533,-0.019962,-0.03717,5
560,'2022/10/06 15:25:44:461',1,-1,1,0.199172,0.018032,0.05483,0.055849,-0.012881,-0.047631,-0.094688,-0.031779,0.029899,0.024361,0.038817,0.01779,0.007699,0.032259,0.02951,0.017323,-0.026117,-0.023059,0.011413,0.002096,-0.025005,-0.033373,5
561,'2022/10/06 15:25:44:466',1,-1,1,0.202772,0.020477,0.038242,0.038978,-0.016412,-0.046113,-0.113756,-0.056213,0.027358,0.030787,0.025952,0.006267,0.002437,0.018901,0.027179,0.015168,-0.031738,-0.020299,0.014246,-0.005885,-0.023799,-0.027291,5
562,'2022/10/06 15:25:44:473',1,-1,1,0.19648,0.025572,0.054126,0.034398,-0.017548,-0.040149,-0.118474,-0.075312,0.027949,0.054524,0.030148,-0.001001,-0.002555,0.018899,0.019961,-0.005087,-0.015196,-0.000501,0.004006,-0.021875,-0.028252,-0.020125,5
563,'2022/10/06 15:25:44:478',1,-1,1,0.212858,0.025617,0.05582,0.040374,-0.002987,-0.024454,-0.098388,-0.058873,0.010865,0.048856,0.062881,0.007113,0.003146,0.037319,0.026983,0.002229,-0.00936,-0.00932,-0.004252,-0.001878,-0.016679,-0.027003,5
564,'2022/10/06 15:25:44:484',1,-1,1,0.230537,0.002592,0.020633,0.037703,-0.015464,-0.045693,-0.105261,-0.047866,0.001978,0.022674,0.042966,0.000207,0.007697,0.026919,0.026547,0.002019,-0.020031,-0.005734,-0.005288,-0.004576,-0.011413,-0.026713,5
565,'2022/10/06 15:25:44:492',1,-1,1,0.197906,-0.016281,0.021829,0.049046,-0.029003,-0.049651,-0.091569,-0.049697,-0.005955,0.003928,0.037036,0.006889,0.006336,0.021422,0.023749,0.007142,-0.025573,-0.016062,-0.002258,0.001919,-0.024319,-0.040601,5
566,'2022/10/06 15:25:44:496',1,-1,1,0.191172,0.013081,0.040488,0.036409,-0.028046,-0.035175,-0.087695,-0.068122,0.004696,0.031646,0.04086,0.000037,0.003623,0.025937,0.032112,0.013893,-0.028118,-0.010207,0.000421,-0.005644,-0.024537,-0.032546,5
567,'2022/10/06 15:25:44:500',1,-1,1,0.176253,0.012084,0.04795,0.032728,-0.019351,-0.035075,-0.11013,-0.065759,0.01738,0.028623,0.04129,-0.004078,-0.005725,0.02795,0.03788,0.014149,-0.026666,-0.009024,-0.004063,-0.007084,-0.017067,-0.030534,5
568,'2022/10/06 15:25:44:507',1,-1,1,0.187173,0.027098,0.057245,0.03649,-0.003614,-0.026636,-0.083874,-0.057809,0.015795,0.0404,0.047414,0.01143,0.009767,0.042796,0.034561,-0.001162,-0.022726,-0.005321,-0.003907,0.001402,-0.010377,-0.04558,5
569,'2022/10/06 15:25:44:513',1,-1,1,0.211871,0.042539,0.028023,0.030347,0.007705,-0.01902,-0.102662,-0.081358,0.026425,0.049724,0.03198,-0.000016,0.015643,0.04456,0.032958,0.000894,-0.025997,-0.007947,-0.001512,0.001275,-0.010736,-0.042258,5
570,'2022/10/06 15:25:44:519',1,-1,1,0.183005,0.023269,0.027954,0.026261,0.001589,-0.027474,-0.12893,-0.095479,0.026455,0.041647,0.017246,-0.008812,0.008333,0.020374,0.017799,0.004408,-0.020679,-0.003543,-0.006179,-0.013581,-0.020731,-0.037111,5
571,'2022/10/06 15:25:44:527',1,-1,1,0.179686,0.009248,0.033347,0.029158,-0.008348,-0.058394,-0.131793,-0.067525,0.019931,0.025517,0.025096,0.00864,0.006223,0.007314,0.013623,0.017392,-0.008405,-0.014871,-0.006243,-0.005653,-0.028115,-0.047692,5
572,'2022/10/06 15:25:44:531',1,-1,1,0.200289,0.001237,0.019742,0.03802,-0.008856,-0.069854,-0.132207,-0.056588,0.021097,0.020949,0.020797,-0.001127,0.004962,0.00759,0.016396,0.025025,-0.01543,-0.01922,0.003893,-0.003825,-0.034146,-0.043368,5
573,'2022/10/06 15:25:44:535',1,-1,1,0.207329,-0.005028,0.01481,0.029536,-0.00375,-0.041561,-0.117985,-0.061906,0.017919,0.025817,0.026383,-0.007331,0.004622,0.019765,0.024262,0.02595,-0.019255,-0.016452,0.007616,-0.006663,-0.032006,-0.039616,5
574,'2022/10/06 15:25:44:542',1,-1,1,0.207122,0.003742,0.008373,0.022964,-0.01199,-0.050419,-0.132152,-0.071504,0.019945,0.013648,0.021841,0.002489,-0.007935,0.014636,0.028272,0.009033,-0.018587,-0.002871,-0.000056,-0.026613,-0.038305,-0.021775,5
575,'2022/10/06 15:25:44:548',1,-1,1,0.21821,0.027904,0.033932,0.042248,-0.008492,-0.039257,-0.105198,-0.057749,0.027097,0.023627,0.032343,0.015347,-0.002433,0.017189,0.038868,0.016293,-0.013777,0.004519,-0.002061,-0.026862,-0.021985,-0.006223,5
576,'2022/10/06 15:25:44:554',1,-1,1,0.223173,0.039598,0.045745,0.021785,-0.021965,-0.018164,-0.07333,-0.06366,0.011315,0.036784,0.035557,0.012517,0.009094,0.012282,0.022071,0.023114,-0.005073,-0.005599,-0.009159,-0.014442,-0.019327,-0.025472,5
577,'2022/10/06 15:25:44:561',1,-1,1,0.182703,0.022094,0.052912,0.005815,-0.032831,-0.028681,-0.092108,-0.07637,0.003827,0.020969,0.0183,0.008923,0.011809,0.018105,0.015831,0.009802,-0.013106,-0.00474,-0.003552,-0.019277,-0.028537,-0.031485,5
578,'2022/10/06 15:25:44:565',1,-1,1,0.192209,0.014296,0.040251,0.009558,-0.020799,-0.016601,-0.094994,-0.086225,0.012337,0.038734,0.025828,-0.00484,-0.004827,0.028779,0.034409,0.017553,-0.013026,-0.013038,-0.001037,-0.009777,-0.025222,-0.033335,5
579,'2022/10/06 15:25:44:570',1,-1,1,0.196528,0.004105,0.026343,0.024744,-0.036906,-0.018435,-0.088847,-0.074789,0.005785,0.028105,0.020357,-0.009387,0.000556,0.028987,0.038509,0.006645,-0.017403,-0.013042,-0.00215,-0.009844,-0.038968,-0.041777,5
580,'2022/10/06 15:25:44:577',1,-1,1,0.219184,0.006762,0.015606,0.033904,-0.02065,-0.021969,-0.106972,-0.074198,0.022031,0.033516,0.013479,-0.016745,0.008275,0.039952,0.047427,0.00467,-0.032065,-0.004427,0.003135,-0.016074,-0.029654,-0.030307,5
581,'2022/10/06 15:25:44:582',1,-1,1,0.221972,0.011251,0.010748,0.033799,-0.003194,-0.032019,-0.114298,-0.053466,0.017511,0.020404,0.020796,-0.011794,0.010697,0.046049,0.049411,-0.000476,-0.030831,0.004772,-0.001583,-0.015684,-0.0145,-0.022246,5
582,'2022/10/06 15:25:44:589',1,-1,1,0.178029,0.016887,0.029889,-0.002616,-0.026418,-0.030487,-0.126557,-0.08796,0.010273,0.025166,0.002222,-0.018905,0.012491,0.035331,0.030098,-0.007639,-0.038121,-0.013032,0.002842,-0.012709,-0.025539,-0.027572,5
583,'2022/10/06 15:25:44:595',1,-1,1,0.175412,0.022373,0.0631,0.021192,-0.054286,-0.037008,-0.098422,-0.080897,0.018016,0.03088,0.016304,-0.001248,0.000632,0.01673,0.037066,0.021814,-0.029144,-0.014181,0.007758,-0.010441,-0.021777,-0.034965,5
584,'2022/10/06 15:25:44:600',1,-1,1,0.187963,0.018646,0.057752,0.04229,-0.067102,-0.053437,-0.078947,-0.073697,-0.003082,0.019554,0.023324,0.000794,-0.008605,0.007597,0.03263,0.028342,-0.024361,-0.025652,0.003482,-0.005174,-0.025587,-0.044855,5
585,'2022/10/06 15:25:44:605',1,-1,1,0.17992,0.009394,0.054431,0.032254,-0.045342,-0.058194,-0.086668,-0.061852,-0.010851,0.020241,0.041305,0.012649,-0.004452,0.005479,0.017595,0.025025,-0.01071,-0.028016,-0.00077,0.002205,-0.026958,-0.042618,5
586,'2022/10/06 15:25:44:612',1,-1,1,0.203132,0.02447,0.047291,0.031117,-0.027169,-0.044612,-0.08647,-0.061456,0.003637,0.037132,0.03711,-0.001233,-0.000515,0.023285,0.027864,0.014866,-0.015065,-0.012847,-0.00098,-0.006514,-0.016774,-0.032183,5
587,'2022/10/06 15:25:44:618',1,-1,1,0.200558,0.008916,0.041152,0.042987,-0.031792,-0.064086,-0.11265,-0.040062,0.021641,0.00822,0.015796,0.003051,0.015529,0.023333,0.014819,-0.002464,-0.018316,-0.003587,-0.007421,-0.015418,-0.009745,-0.020835,5
588,'2022/10/06 15:25:44:630',1,-1,1,0.212458,0.005587,0.016233,0.026051,-0.01885,-0.054047,-0.125891,-0.070361,0.019467,0.025123,0.015309,-0.013161,-0.002809,0.026391,0.018328,0.000766,-0.020175,-0.012541,-0.000203,-0.013121,-0.021385,-0.027526,5
589,'2022/10/06 15:25:44:635',1,-1,1,0.220016,0.041847,0.02651,0.002868,0.003238,-0.022593,-0.122607,-0.063499,0.028415,0.030453,0.021001,-0.002896,0.011651,0.031216,0.025357,0.012113,-0.028012,-0.020482,0.013311,-0.000927,-0.025795,-0.038905,5
590,'2022/10/06 15:25:44:640',1,-1,1,0.200289,0.049336,0.052191,0.011356,-0.002041,-0.019487,-0.105838,-0.054634,0.019478,0.026209,0.03375,0.004537,0.012023,0.037962,0.028698,0.011413,-0.017551,-0.020087,0.004853,0.003278,-0.0207,-0.034146,5
591,'2022/10/06 15:25:44:647',1,-1,1,0.208447,0.024079,0.025289,0.009569,-0.007291,-0.023302,-0.119362,-0.07915,0.020721,0.029358,0.012692,-0.005295,0.006137,0.036584,0.026327,-0.003259,-0.018873,-0.017418,0.001408,0.000331,-0.016316,-0.027191,5
592,'2022/10/06 15:25:44:651',1,-1,1,0.196958,0.024459,0.024572,0.001975,-0.010081,-0.035251,-0.133087,-0.060413,0.028217,0.012282,0.002987,-0.004512,0.00928,0.026644,0.022385,0.000449,-0.024937,-0.018817,0.001871,-0.006927,-0.02369,-0.030717,5
593,'2022/10/06 15:25:44:664',1,-1,1,0.21019,0.030935,0.031077,0.027083,-0.030619,-0.034886,-0.100018,-0.059456,0.007438,0.013128,0.027169,-0.019011,0.000162,0.028187,0.012484,0.003255,-0.012544,-0.005583,-0.012143,-0.012532,-0.018033,-0.031224,5
594,'2022/10/06 15:25:44:670',1,-1,1,0.21627,0.013272,0.01207,0.026266,-0.019556,-0.044731,-0.108355,-0.067408,0.009809,0.015949,0.022004,-0.007987,-0.002292,0.023957,0.032597,0.01084,-0.024796,0.002138,0.001451,-0.027517,-0.027779,-0.028945,5
595,'2022/10/06 15:25:44:675',1,-1,1,0.207738,0.01046,0.018371,0.01508,-0.024271,-0.048869,-0.122655,-0.069923,0.010531,0.015148,0.022378,-0.010671,-0.016145,0.013697,0.03842,0.015615,-0.027685,0.00184,0.007215,-0.026127,-0.032971,-0.033486,5
596,'2022/10/06 15:25:44:682',1,-1,1,0.239038,0.02697,0.024434,0.028322,-0.002241,-0.037112,-0.097108,-0.046894,-0.001859,0.028245,0.04483,-0.016795,-0.024892,0.037313,0.05552,0.004096,-0.034112,-0.003835,0.006257,-0.012711,-0.027888,-0.034587,5
597,'2022/10/06 15:25:44:686',1,-1,1,0.235855,0.022652,0.005585,0.037477,-0.006832,-0.015699,-0.099381,-0.071617,0.002368,0.027522,0.052669,-0.000206,-0.010138,0.032665,0.037758,0.009019,-0.025386,-0.008526,0.00455,-0.011785,-0.025717,-0.03632,5
598,'2022/10/06 15:25:44:699',1,-1,1,0.168587,-0.001127,0.04589,0.035407,-0.027848,-0.039694,-0.110728,-0.072783,0.012282,0.035011,0.028907,-0.013277,-0.001567,0.030969,0.01894,0.001976,-0.011349,-0.007518,-0.000005,-0.012156,-0.025699,-0.025124,5
599,'2022/10/06 15:25:44:705',1,-1,1,0.182876,-0.0181,0.01467,0.035324,-0.019382,-0.060956,-0.113945,-0.071572,0.00115,0.022466,0.027414,-0.008075,-0.020252,0.032871,0.029412,-0.003403,-0.00649,-0.017927,-0.007311,-0.000218,-0.033564,-0.041925,5
600,'2022/10/06 15:25:44:709',1,-1,1,0.221444,-0.002737,0.022786,0.027668,-0.009229,-0.032816,-0.09676,-0.071869,0.016182,0.054671,0.019573,-0.018193,0.000797,0.051984,0.03875,-0.008538,-0.006532,-0.005372,-0.005052,-0.001476,-0.027446,-0.024645,5
601,'2022/10/06 15:25:44:716',1,-1,1,0.225781,0.000901,0.024714,0.019605,-0.027123,-0.032854,-0.107824,-0.084016,0.012434,0.056672,0.025288,-0.018922,0.004096,0.034384,0.025179,-0.010185,-0.017279,-0.000727,0.005783,-0.00734,-0.039169,-0.034355,5
602,'2022/10/06 15:25:44:721',1,-1,1,0.21503,0.004913,0.041707,0.04761,-0.037074,-0.057997,-0.102523,-0.064309,0.018365,0.034377,0.027193,0.004667,0.006682,0.017532,0.015606,0.011801,-0.005654,-0.006513,0.003572,-0.014738,-0.03605,-0.026993,5
603,'2022/10/06 15:25:44:734',1,-1,1,0.225676,0.017666,0.004195,0.024495,-0.009451,-0.033043,-0.114452,-0.083238,0.00947,0.029809,0.020095,-0.01614,-0.012942,0.045114,0.042058,-0.00494,-0.022794,-0.016086,0.003342,-0.01153,-0.034681,-0.039671,5
604,'2022/10/06 15:25:44:740',1,-1,1,0.207827,0.009505,0.02991,0.027537,-0.023878,-0.040792,-0.122385,-0.075985,0.011098,0.022123,0.005029,-0.020014,-0.000451,0.033214,0.031126,0.005097,-0.014818,-0.022216,-0.003891,-0.007551,-0.028268,-0.029909,5
605,'2022/10/06 15:25:44:744',1,-1,1,0.191218,-0.023039,0.048344,0.036792,-0.055969,-0.051867,-0.110089,-0.065784,0.009232,0.012699,-0.00772,0.000149,0.006831,-0.009435,0.034376,0.033934,-0.02336,-0.035222,0.000505,0.006433,-0.03073,-0.042218,5
606,'2022/10/06 15:25:44:751',1,-1,1,0.18775,-0.007104,0.074209,0.052658,-0.054894,-0.057334,-0.098741,-0.064053,0.009799,0.023004,0.015775,0.009956,0.012417,-0.002612,0.022525,0.025173,-0.012607,-0.013328,-0.000297,-0.005971,-0.039118,-0.039243,5
607,'2022/10/06 15:25:44:756',1,-1,1,0.218402,-0.001081,0.024565,0.04998,-0.031856,-0.064502,-0.12942,-0.074836,0.006494,0.017524,0.024105,-0.003706,-0.002789,0.007568,0.019387,0.002156,-0.014572,0.006968,-0.002971,-0.024376,-0.036719,-0.020174,5
608,'2022/10/06 15:25:44:768',1,-1,1,0.222917,0.01334,0.020487,0.040296,-0.010112,-0.036302,-0.113037,-0.054443,0.020937,0.028651,0.035193,-0.002343,-0.002223,0.030047,0.050834,0.007196,-0.032268,-0.000859,0.011037,-0.01309,-0.037726,-0.024472,5
609,'2022/10/06 15:25:44:774',1,-1,1,0.185681,-0.005926,0.006279,0.011071,-0.024917,-0.05845,-0.130675,-0.075439,-0.008577,0.023143,0.0333,-0.025306,-0.02778,0.020954,0.045831,-0.000626,-0.035691,-0.014559,0.003307,-0.000813,-0.035968,-0.033305,5
610,'2022/10/06 15:25:44:779',1,-1,1,0.181797,-0.01172,0.017384,0.008566,-0.039449,-0.043972,-0.132405,-0.084988,0.000803,0.023521,0.017488,-0.02617,0.00515,0.022546,0.017088,0.000632,-0.019229,-0.009996,-0.007064,-0.005516,-0.033291,-0.038581,5
611,'2022/10/06 15:25:44:786',1,-1,1,0.184281,0.006664,0.044885,0.039078,-0.044716,-0.051586,-0.098821,-0.066709,0.005701,0.031612,0.02922,-0.00827,0.003644,0.020436,0.032119,0.015615,-0.013272,-0.003841,-0.006771,-0.011604,-0.028933,-0.036825,5
612,'2022/10/06 15:25:44:791',1,-1,1,0.21801,0.026174,0.031994,0.04138,-0.020338,-0.054087,-0.085734,-0.050633,-0.007718,0.041627,0.060561,-0.011279,-0.019202,0.03628,0.05284,0.00396,-0.025145,0.004236,0.006464,-0.000625,-0.022426,-0.048046,5
613,'2022/10/06 15:25:44:804',1,-1,1,0.201691,0.00543,0.01733,0.030058,-0.011779,-0.033981,-0.120332,-0.079585,0.006407,0.030164,0.031627,-0.014968,-0.010645,0.028016,0.045165,0.015125,-0.035513,-0.019066,0.002368,0.003761,-0.019322,-0.046253,5
614,'2022/10/06 15:25:44:809',1,-1,1,0.217244,0.009441,0.023654,0.038422,-0.040734,-0.033144,-0.105988,-0.078952,0.005877,0.01626,0.013667,-0.018384,0.0111,0.028121,0.021114,0.014367,-0.030409,-0.020438,0.003597,-0.005356,-0.022531,-0.035396,5
615,'2022/10/06 15:25:44:814',1,-1,1,0.201815,0.030429,0.03542,0.02828,-0.0392,-0.032253,-0.107948,-0.067201,0.016242,0.018942,0.028611,-0.015099,0.001997,0.04847,0.030989,0.003112,-0.017255,-0.01026,-0.002189,-0.00937,-0.023232,-0.044942,5
616,'2022/10/06 15:25:44:821',1,-1,1,0.209617,0.044891,0.049912,0.039552,-0.022719,-0.036866,-0.101496,-0.054528,0.02942,0.02825,0.031154,-0.002805,0.001278,0.049293,0.033076,0.013966,0.006198,-0.010528,-0.007706,-0.001997,-0.019347,-0.04518,5
617,'2022/10/06 15:25:44:826',1,-1,1,0.202272,0.007399,0.040041,0.06147,-0.031435,-0.064389,-0.104789,-0.058598,0.022784,0.010162,0.014951,0.006981,-0.006897,0.023047,0.022701,0.020193,0.000988,-0.023238,-0.007719,-0.004509,-0.032049,-0.042463,5
618,'2022/10/06 15:25:44:838',1,-1,1,0.211878,0.023373,0.013027,0.028341,-0.017082,-0.053926,-0.122861,-0.052589,0.014563,0.013952,0.015352,-0.011596,0.002319,0.038904,0.028668,0.020896,-0.019814,-0.022097,0.00272,-0.001422,-0.013726,-0.045122,5
619,'2022/10/06 15:25:44:849',1,-1,1,0.185695,0.017414,0.043637,0.0419,-0.035891,-0.062671,-0.109028,-0.052873,0.015723,0.018408,0.022824,-0.010556,-0.004284,0.046107,0.030467,-0.004063,-0.020739,-0.011739,0.000838,-0.014417,-0.017067,-0.027846,5
620,'2022/10/06 15:25:44:856',1,-1,1,0.202744,-0.005188,0.023693,0.044534,-0.055192,-0.072736,-0.115225,-0.07467,0.018199,0.022984,0.004754,-0.0216,-0.003942,0.043462,0.009909,-0.010599,-0.010408,-0.014769,-0.000996,-0.008303,-0.020005,-0.033817,5
621,'2022/10/06 15:25:44:860',1,-1,1,0.194083,-0.008723,0.029881,0.037803,-0.04764,-0.046182,-0.114251,-0.073844,-0.001068,0.022802,0.020972,-0.018199,-0.000796,0.028719,0.032441,0.008094,-0.036241,-0.026859,0.009719,0.00436,-0.033472,-0.042571,5
622,'2022/10/06 15:25:44:872',1,-1,1,0.191209,0.006054,0.037734,0.033881,-0.020152,-0.042348,-0.123139,-0.062295,0.045934,0.036116,0.005115,-0.014465,0.010904,0.045787,0.041907,0.006306,-0.028108,-0.009484,0.003967,-0.006487,-0.020553,-0.015978,5
